"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2025,"Brest","Ligue 1","opponent",24,7,3655,3307,334,89,14,34,145,125,42,26,13,0,3006,14,65,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
2025,"Brighton","Premier League","team",20,7,2990,2664,311,86,6,20,99,122,30,18,3,0,2407,15,50,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
2025,"Brighton","Premier League","opponent",20,7,3370,3023,340,102,8,12,111,126,28,23,1,0,2718,7,72,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
2025,"Burnley","Premier League","team",21,7,2453,2143,295,68,8,27,81,98,21,16,1,1,1795,15,57,"https://fbref.com/en/squads/943e8050/Burnley-Stats"
2025,"Burnley","Premier League","opponent",21,7,4439,4114,315,81,16,17,185,129,50,27,12,2,3769,10,72,"https://fbref.com/en/squads/943e8050/Burnley-Stats"
2025,"Cagliari","Serie A","team",23,6,2304,1999,297,92,1,13,78,100,20,3,16,0,1799,8,45,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
2025,"Cagliari","Serie A","opponent",23,6,3062,2747,306,99,4,14,124,119,35,24,6,0,2517,9,31,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
2025,"Celta Vigo","La Liga","team",24,8,4694,4309,372,94,28,23,142,156,49,16,24,0,4003,13,85,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
2025,"Celta Vigo","La Liga","opponent",24,8,3976,3618,348,105,11,20,120,121,33,13,9,0,3331,10,66,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
2025,"Chelsea","Premier League","team",25,7,4037,3685,337,93,14,17,123,131,45,27,3,0,3419,15,47,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
2025,"Chelsea","Premier League","opponent",25,7,2755,2416,327,81,18,16,110,144,32,16,5,0,2176,12,44,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
2025,"Como","Serie A","team",21,6,3080,2788,289,95,9,20,71,124,23,8,10,0,2585,3,56,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
2025,"Como","Serie A","opponent",21,6,2289,1963,314,102,6,15,92,120,28,12,13,0,1768,12,49,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
2025,"Cremonese","Serie A","team",25,6,2484,2175,295,86,2,12,78,114,15,7,7,0,1932,14,54,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
2025,"Cremonese","Serie A","opponent",25,6,3228,2935,282,80,11,22,123,120,43,22,19,0,2685,11,44,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
2025,"Crystal Palace","Premier League","team",20,7,2781,2469,303,76,20,16,100,118,23,20,1,0,2143,9,53,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
2025,"Crystal Palace","Premier League","opponent",20,7,3925,3580,339,84,18,19,170,146,43,23,14,0,3266,6,69,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
2025,"Dortmund","Bundesliga","team",21,6,3655,3367,276,71,9,11,104,129,31,22,2,0,3107,12,52,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
2025,"Dortmund","Bundesliga","opponent",21,6,2618,2339,264,80,4,15,107,82,33,13,14,0,2034,15,53,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
2025,"Eint Frankfurt","Bundesliga","team",22,6,3282,2955,321,90,10,14,118,123,35,27,1,0,2697,6,60,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
2025,"Eint Frankfurt","Bundesliga","opponent",22,6,2723,2421,279,57,14,13,75,118,17,12,2,0,2177,23,55,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
2025,"Elche","La Liga","team",26,8,4524,4158,356,145,5,23,116,117,26,2,2,0,3870,10,53,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
2025,"Elche","La Liga","opponent",26,8,3363,3009,343,103,13,13,153,139,38,12,18,0,2687,11,50,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
2025,"Espanyol","La Liga","team",22,9,3656,3256,387,100,9,18,205,168,38,16,16,2,2838,13,56,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
2025,"Espanyol","La Liga","opponent",22,9,5104,4688,405,125,18,40,168,144,44,20,18,0,4319,11,68,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
2025,"Everton","Premier League","team",19,7,3016,2655,355,104,16,19,119,156,25,18,1,1,2316,6,56,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
2025,"Everton","Premier League","opponent",19,7,3518,3171,332,74,13,15,107,161,28,14,11,0,2833,15,56,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
2025,"Fiorentina","Serie A","team",22,6,2549,2251,284,110,6,10,90,88,24,10,11,0,2012,14,32,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
2025,"Fiorentina","Serie A","opponent",22,6,2485,2184,295,101,5,8,92,93,29,13,13,0,1961,6,51,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
2025,"Freiburg","Bundesliga","team",23,6,2727,2412,303,89,6,9,120,140,24,23,1,0,2081,12,50,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
2025,"Freiburg","Bundesliga","opponent",23,6,2755,2499,247,60,3,22,104,94,23,15,5,0,2184,9,37,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
2025,"Fulham","Premier League","team",21,7,3384,3028,342,96,12,25,144,139,32,21,9,0,2730,14,71,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
2025,"Fulham","Premier League","opponent",21,7,3319,2972,331,108,16,23,107,122,35,26,3,2,2708,16,52,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
2025,"Genoa","Serie A","team",22,6,2467,2155,308,94,6,15,94,136,27,13,9,0,1844,4,49,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
2025,"Genoa","Serie A","opponent",22,6,2706,2369,325,97,6,14,86,156,26,10,7,0,2093,12,53,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
2025,"Getafe","La Liga","team",23,8,2700,2252,427,134,1,30,124,179,32,9,14,1,1875,21,59,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
2025,"Getafe","La Liga","opponent",23,8,4102,3629,452,134,23,26,135,216,38,15,14,0,3241,21,92,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
2025,"Girona","La Liga","team",27,8,3542,3142,383,110,9,23,116,141,31,12,16,0,2877,17,57,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
2025,"Girona","La Liga","opponent",27,8,4272,3934,331,88,18,21,154,142,48,18,15,0,3629,7,56,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
2025,"Gladbach","Bundesliga","team",23,7,3567,3235,318,84,7,13,155,116,44,26,11,0,2930,14,55,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
2025,"Gladbach","Bundesliga","opponent",23,7,3507,3161,332,104,5,12,107,132,32,18,7,0,2880,14,52,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
2025,"Hamburger SV","Bundesliga","team",24,6,2545,2258,273,88,12,14,77,108,16,11,3,0,2044,14,41,"https://fbref.com/en/squads/26790c6a/Hamburger-SV-Stats"
2025,"Hamburger SV","Bundesliga","opponent",24,6,3273,2944,319,92,8,16,131,139,38,11,12,0,2704,10,51,"https://fbref.com/en/squads/26790c6a/Hamburger-SV-Stats"
2025,"Heidenheim","Bundesliga","team",23,6,2244,1945,287,80,5,16,83,95,26,7,11,0,1661,12,46,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
2025,"Heidenheim","Bundesliga","opponent",23,6,3410,3142,260,76,11,18,109,116,17,11,3,0,2859,8,55,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
2025,"Hellas Verona","Serie A","team",24,6,2208,1951,247,56,11,16,88,114,22,12,10,0,1618,10,46,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
2025,"Hellas Verona","Serie A","opponent",24,6,3252,2942,304,107,11,15,95,121,27,15,5,0,2670,6,59,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
2025,"Hoffenheim","Bundesliga","team",20,6,2846,2553,284,57,8,10,125,137,34,18,8,0,2211,9,57,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
2025,"Hoffenheim","Bundesliga","opponent",20,6,2695,2368,319,94,4,21,107,130,37,27,6,1,2073,8,64,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
2025,"Inter","Serie A","team",24,6,3506,3229,262,57,5,24,164,108,52,15,33,0,2983,15,47,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
2025,"Inter","Serie A","opponent",24,6,2192,1892,292,91,4,10,78,93,20,10,8,0,1724,8,45,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
2025,"Juventus","Serie A","team",22,6,3237,2953,279,69,7,15,129,115,38,12,12,0,2726,5,61,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
2025,"Juventus","Serie A","opponent",22,6,2338,2064,271,70,2,7,102,107,28,18,10,0,1840,3,29,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
2025,"Köln","Bundesliga","team",22,6,2527,2226,293,77,5,8,98,109,29,23,3,0,1989,8,38,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
2025,"Köln","Bundesliga","opponent",22,6,3146,2828,306,63,8,16,154,136,48,22,16,0,2548,12,55,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
2025,"Lazio","Serie A","team",23,6,2899,2595,298,116,10,13,82,108,21,12,8,0,2396,6,55,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
2025,"Lazio","Serie A","opponent",23,6,2833,2544,282,78,10,34,96,124,27,14,8,0,2344,7,59,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
2025,"Le Havre","Ligue 1","team",22,7,3257,2911,337,89,4,12,185,151,29,22,7,0,2584,9,63,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
2025,"Le Havre","Ligue 1","opponent",22,7,3694,3352,333,114,9,16,133,118,24,12,9,0,3090,9,58,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
2025,"Lecce","Serie A","team",22,6,2175,1859,309,98,2,11,94,113,29,13,10,0,1616,7,35,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
2025,"Lecce","Serie A","opponent",22,6,2955,2682,258,71,8,17,103,98,36,13,18,0,2380,15,43,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
2025,"Leeds United","Premier League","team",21,7,3084,2769,307,90,6,8,105,111,28,14,12,1,2444,8,65,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
2025,"Leeds United","Premier League","opponent",21,7,3746,3403,336,75,6,10,139,168,21,17,3,0,3084,7,57,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
2025,"Lens","Ligue 1","team",22,7,3027,2705,309,96,8,24,127,102,40,17,15,1,2414,13,63,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
2025,"Lens","Ligue 1","opponent",22,7,3829,3478,346,99,8,15,125,136,40,15,13,0,3174,5,76,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
2025,"Levante","La Liga","team",24,8,2924,2551,356,94,14,22,84,140,17,3,4,0,2243,17,59,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
2025,"Levante","La Liga","opponent",24,8,4553,4124,422,128,7,36,206,161,64,22,18,0,3813,7,75,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
2025,"Leverkusen","Bundesliga","team",23,6,3647,3371,268,77,8,24,75,100,25,18,4,0,3145,8,50,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
2025,"Leverkusen","Bundesliga","opponent",23,6,2714,2437,270,69,4,7,118,108,36,16,13,0,2182,7,52,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
2025,"Lille","Ligue 1","team",26,7,3592,3249,333,109,15,23,141,118,41,8,23,0,2941,10,81,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
2025,"Lille","Ligue 1","opponent",26,7,2981,2658,312,99,7,18,96,115,27,14,6,0,2379,11,60,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
2025,"Liverpool","Premier League","team",22,7,4001,3663,330,80,22,9,126,151,36,15,14,0,3332,8,50,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
2025,"Liverpool","Premier League","opponent",22,7,2492,2153,329,68,8,7,114,126,36,20,9,1,1770,10,59,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
2025,"Lorient","Ligue 1","team",22,7,3205,2884,310,116,10,9,106,105,19,7,8,0,2659,11,61,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
2025,"Lorient","Ligue 1","opponent",22,7,4208,3914,285,94,5,15,123,96,35,10,21,0,3642,9,51,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
2025,"Lyon","Ligue 1","team",22,7,3636,3295,334,116,16,29,127,108,44,23,16,0,3078,7,62,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
2025,"Lyon","Ligue 1","opponent",22,7,2937,2603,320,118,11,32,135,101,36,18,10,0,2362,14,65,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
2025,"Mainz 05","Bundesliga","team",23,6,2849,2501,329,81,3,19,155,150,38,10,18,0,2132,19,64,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
2025,"Mainz 05","Bundesliga","opponent",23,6,2495,2170,317,81,8,8,78,150,23,10,6,0,1878,8,54,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
2025,"Mallorca","La Liga","team",24,8,3291,2918,362,110,2,21,145,131,31,20,7,1,2576,11,75,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
2025,"Mallorca","La Liga","opponent",24,8,4243,3869,362,104,8,33,150,145,49,16,10,1,3536,12,77,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
2025,"Manchester City","Premier League","team",22,7,4041,3709,326,91,19,15,82,145,29,11,14,1,3474,6,77,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
2025,"Manchester City","Premier League","opponent",22,7,3012,2706,291,61,17,33,115,128,29,23,3,2,2391,15,46,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
2025,"Manchester Utd","Premier League","team",20,7,3453,3122,320,95,20,33,125,142,29,24,0,2,2733,11,60,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
2025,"Manchester Utd","Premier League","opponent",20,7,3083,2745,325,78,17,19,104,137,28,17,6,0,2390,13,61,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
2025,"Marseille","Ligue 1","team",28,7,4221,3933,280,73,15,28,122,108,44,19,16,0,3692,8,52,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
2025,"Marseille","Ligue 1","opponent",28,7,3058,2767,279,92,8,20,85,98,24,12,7,2,2571,12,40,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
2025,"Metz","Ligue 1","team",23,7,3447,3132,306,85,4,43,106,108,29,9,14,0,2908,9,59,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
2025,"Metz","Ligue 1","opponent",23,7,3754,3455,287,79,15,16,118,123,38,23,5,0,3237,12,55,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
2025,"Milan","Serie A","team",24,6,3082,2820,251,74,15,16,80,106,26,14,10,0,2653,11,31,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
2025,"Milan","Serie A","opponent",24,6,2957,2714,237,67,3,14,128,80,24,9,7,0,2511,6,40,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
2025,"Monaco","Ligue 1","team",26,7,3951,3607,326,70,11,17,139,151,36,17,11,0,3289,18,64,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
2025,"Monaco","Ligue 1","opponent",26,7,3053,2717,329,100,11,20,114,109,36,11,17,0,2412,7,75,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
2025,"Nantes","Ligue 1","team",21,7,2971,2622,341,113,5,18,87,123,26,19,4,0,2362,8,60,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
2025,"Nantes","Ligue 1","opponent",21,7,3753,3405,324,86,13,32,164,133,47,20,17,0,3128,24,57,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
2025,"Napoli","Serie A","team",24,6,3658,3364,288,82,21,9,133,108,39,27,3,0,3137,6,52,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
2025,"Napoli","Serie A","opponent",24,6,2228,1997,227,81,4,10,62,66,18,8,7,0,1755,4,30,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
2025,"Newcastle Utd","Premier League","team",21,7,3195,2843,347,92,14,17,155,157,44,19,20,1,2447,5,62,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
2025,"Newcastle Utd","Premier League","opponent",21,7,3239,2918,313,87,13,13,110,127,31,22,4,0,2523,8,49,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
2025,"Nice","Ligue 1","team",26,7,3497,3155,330,99,14,19,150,118,45,18,16,0,2870,12,64,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
2025,"Nice","Ligue 1","opponent",26,7,3101,2783,313,96,16,14,120,110,25,7,11,0,2479,5,44,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
2025,"Nott'ham Forest","Premier League","team",24,7,3893,3569,316,78,10,17,184,136,33,21,7,0,3230,8,64,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
2025,"Nott'ham Forest","Premier League","opponent",24,7,3025,2720,299,83,11,16,143,112,37,21,11,0,2373,6,63,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
2025,"Osasuna","La Liga","team",20,8,3444,3089,346,96,8,33,117,141,17,6,10,0,2658,9,63,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
2025,"Osasuna","La Liga","opponent",20,8,4322,3933,375,109,9,23,162,151,40,12,16,0,3556,14,64,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
2025,"Oviedo","La Liga","team",26,9,3831,3400,412,103,9,35,124,179,31,19,7,0,3095,19,62,"https://fbref.com/en/squads/ab358912/Oviedo-Stats"
2025,"Oviedo","La Liga","opponent",26,9,5270,4839,420,114,10,35,188,189,58,34,9,0,4500,11,68,"https://fbref.com/en/squads/ab358912/Oviedo-Stats"
2025,"Paris FC","Ligue 1","team",24,7,4026,3707,308,82,13,29,128,119,34,22,2,0,3475,11,47,"https://fbref.com/en/squads/056a5a75/Paris-FC-Stats"
2025,"Paris FC","Ligue 1","opponent",24,7,3264,2939,316,84,8,19,107,119,32,9,21,0,2679,9,42,"https://fbref.com/en/squads/056a5a75/Paris-FC-Stats"
2025,"Paris S-G","Ligue 1","team",22,8,6403,6085,314,80,13,41,103,134,47,12,11,0,5831,4,69,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
2025,"Paris S-G","Ligue 1","opponent",22,8,2665,2348,308,79,9,15,74,102,24,11,5,0,2069,9,68,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
2025,"Parma","Serie A","team",19,6,2355,2074,277,95,0,9,107,104,23,17,5,0,1778,4,31,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
2025,"Parma","Serie A","opponent",19,6,2703,2424,263,75,3,11,97,103,27,13,10,0,2141,16,55,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
2025,"Pisa","Serie A","team",24,6,1932,1662,262,81,6,7,101,92,22,7,11,0,1399,8,44,"https://fbref.com/en/squads/4cceedfc/Pisa-Stats"
2025,"Pisa","Serie A","opponent",24,6,3316,3001,306,86,7,20,122,127,36,12,18,0,2762,9,48,"https://fbref.com/en/squads/4cceedfc/Pisa-Stats"
2025,"RB Leipzig","Bundesliga","team",21,6,2863,2576,274,69,14,12,90,97,41,19,13,0,2315,13,51,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
2025,"RB Leipzig","Bundesliga","opponent",21,6,3058,2770,278,75,19,22,118,109,29,19,7,0,2467,10,68,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
2025,"Rayo Vallecano","La Liga","team",23,8,4047,3636,391,89,14,26,175,161,53,17,27,0,3256,20,84,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
2025,"Rayo Vallecano","La Liga","opponent",23,8,3449,3045,397,118,11,33,116,153,38,15,14,0,2675,7,82,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
2025,"Real Madrid","La Liga","team",22,8,5257,4901,345,107,15,44,110,132,42,14,9,0,4668,11,62,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
2025,"Real Madrid","La Liga","opponent",22,8,3151,2817,330,84,11,21,126,110,29,17,7,0,2529,4,59,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
2025,"Real Sociedad","La Liga","team",25,8,3952,3557,381,91,12,28,169,155,58,37,2,0,3170,14,80,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
2025,"Real Sociedad","La Liga","opponent",25,8,3664,3254,400,128,10,36,102,144,37,16,12,0,2943,10,52,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
2025,"Rennes","Ligue 1","team",25,7,3730,3393,321,97,7,14,114,115,31,14,9,0,3141,16,63,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
2025,"Rennes","Ligue 1","opponent",25,7,3394,3069,313,99,10,24,145,118,31,14,11,1,2799,12,57,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
2025,"Roma","Serie A","team",21,6,3165,2845,313,104,3,19,115,120,34,18,12,0,2550,7,68,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
2025,"Roma","Serie A","opponent",21,6,2189,1902,276,94,2,7,82,110,16,4,7,0,1594,11,50,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
2025,"Sassuolo","Serie A","team",25,6,2424,2167,246,88,5,18,52,88,14,9,3,0,1956,11,36,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats"
2025,"Sassuolo","Serie A","opponent",25,6,3145,2868,273,78,7,14,113,120,30,13,15,0,2599,4,63,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats"
2025,"Sevilla","La Liga","team",28,8,3634,3247,359,114,9,40,126,154,29,9,11,0,2895,28,68,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
2025,"Sevilla","La Liga","opponent",28,8,3374,2914,451,151,4,11,143,174,51,19,19,0,2621,9,75,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
2025,"St. Pauli","Bundesliga","team",17,6,3359,3054,296,75,12,16,126,149,30,8,15,0,2659,9,59,"https://fbref.com/en/squads/54864664/St-Pauli-Stats"
2025,"St. Pauli","Bundesliga","opponent",17,6,3022,2750,260,80,13,11,50,105,18,8,4,0,2492,12,45,"https://fbref.com/en/squads/54864664/St-Pauli-Stats"
2025,"Strasbourg","Ligue 1","team",25,8,4182,3843,326,109,17,8,121,117,29,12,13,2,3555,13,56,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
2025,"Strasbourg","Ligue 1","opponent",25,8,4416,4048,355,103,5,25,146,145,35,17,8,0,3726,13,81,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
2025,"Stuttgart","Bundesliga","team",22,6,3492,3203,279,89,11,18,120,108,35,11,6,0,2945,10,46,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
2025,"Stuttgart","Bundesliga","opponent",22,6,2447,2152,282,74,5,8,114,106,35,23,9,0,1818,13,53,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
2025,"Sunderland","Premier League","team",23,7,2992,2685,300,75,8,15,127,127,27,22,0,1,2318,7,67,"https://fbref.com/en/squads/8ef52968/Sunderland-Stats"
2025,"Sunderland","Premier League","opponent",23,7,3731,3415,309,69,10,12,152,135,34,23,5,0,3047,7,61,"https://fbref.com/en/squads/8ef52968/Sunderland-Stats"
